work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure
MP021/2025-2026/242766,021,2025-2026,242766,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Security gates in streets/public place for safety purpose,,,,,,,,,4.0,80256.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/242799,021,2025-2026,242799,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of community centers and community halls,,,,,,,,,1.0,61312.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/242800,021,2025-2026,242800,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of community centers and community halls,,,,,,,,,1.0,60466.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/242824,021,2025-2026,242824,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of community centers and community halls,,,,,,,,,1.0,375000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/243100,021,2025-2026,243100,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,2.0,17369.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/250051,021,2025-2026,250051,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,2.0,296919.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/250052,021,2025-2026,250052,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,12.0,89000.0,0.0,0.0,12.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/252347,021,2025-2026,252347,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,4.0,62118.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254810,021,2025-2026,254810,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,1.0,249998.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254811,021,2025-2026,254811,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,1.0,249998.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254813,021,2025-2026,254813,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,7.0,200000.0,0.0,0.0,7.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254814,021,2025-2026,254814,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,293761.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254820,021,2025-2026,254820,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,200000.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254822,021,2025-2026,254822,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,5.0,66303.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/254834,021,2025-2026,254834,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,99277.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/256052,021,2025-2026,256052,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,9516.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/256053,021,2025-2026,256053,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,3.0,30522.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/262400,021,2025-2026,262400,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of community centers and community halls,,,,,,,,,8.0,144775.0,0.0,0.0,8.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/262610,021,2025-2026,262610,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,4.0,250000.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/263049,021,2025-2026,263049,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,5.0,85353.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/264391,021,2025-2026,264391,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,1.0,349840.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/267131,021,2025-2026,267131,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,5.0,260717.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP021/2025-2026/267132,021,2025-2026,267132,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,6.0,282182.0,0.0,0.0,6.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/192307,021,2026-2027,192307,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Security gates in streets/public place for safety purpose,,,,,,,,,9.0,179936.0,0.0,0.0,9.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/254806,021,2026-2027,254806,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Purchase of furniture and fixtures for educational purposes,,,,,,,,,2.0,150000.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/254816,021,2026-2027,254816,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Purchase of furniture and fixtures for educational purposes,,,,,,,,,1.0,199125.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/261210,021,2026-2027,261210,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,1.0,299994.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/262520,021,2026-2027,262520,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,2.0,12194.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/262613,021,2026-2027,262613,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Purchase of IT systems, including hardware and software for educational purposes",,,,,,,,,1.0,97500.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/262617,021,2026-2027,262617,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,100000.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/267129,021,2026-2027,267129,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Installing hand pumps,,,,,,,,,2.0,14441.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/268956,021,2026-2027,268956,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Construction of common work sheds/ common covered sitting area,,,,,,,,,11.0,200000.0,11.0,0.0,11.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/271569,021,2026-2027,271569,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,2.0,17426.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP021/2026-2027/271599,021,2026-2027,271599,Ajay Bhatt,Uttarakhand,Uttarakhand,NAINITAL UDHAM SINGH NAG.,Installing community drinking water plants,,,,,,,,,1.0,100000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2024-2025/138858,18001,2024-2025,138858,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Normal/Others,Construction of OC Community hall at Machara,Physical Inspection,2024-09-04,3507771.0,2024-11-27,3507771.0,,,,,,,,147000000.0,,1,1,0,0
MP18001/2025-2026/231972,18001,2025-2026,231972,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of public toilets and bathrooms,,,,,,,,,1.0,490555.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/231974,18001,2025-2026,231974,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,488323.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/231986,18001,2025-2026,231986,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,492297.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242977,18001,2025-2026,242977,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,2384027.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242979,18001,2025-2026,242979,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Providing drains and gutters for public drainage,,,,,,,,,1.0,494503.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242980,18001,2025-2026,242980,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499939.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242981,18001,2025-2026,242981,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of toilet blocks,,,,,,,,,1.0,498909.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242983,18001,2025-2026,242983,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of rooms and halls in school and colleges,,,,,,,,,1.0,494605.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242984,18001,2025-2026,242984,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of rooms and halls in school and colleges,,,,,,,,,1.0,489863.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/242985,18001,2025-2026,242985,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,494756.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/243009,18001,2025-2026,243009,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,400579.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/243011,18001,2025-2026,243011,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,402731.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/243012,18001,2025-2026,243012,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),Construction of stadiums,,,,,,,,,1.0,494814.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/255456,18001,2025-2026,255456,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499979.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/255457,18001,2025-2026,255457,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499248.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/255458,18001,2025-2026,255458,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499671.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/255459,18001,2025-2026,255459,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499936.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18001/2025-2026/255465,18001,2025-2026,255465,GM Harish Balayogi,Andhra Pradesh,Andhra Pradesh,AMALAPURAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,497269.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18002/2025-2026/220734,18002,2025-2026,220734,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Construction of rooms and halls in school and colleges,,,,,,,,,1.0,1595622.0,1.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2025-2026/220737,18002,2025-2026,220737,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Construction of rooms and halls in school and colleges,,,,,,,,,1.0,1526370.0,1.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2025-2026/220739,18002,2025-2026,220739,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Construction of rooms and halls in school and colleges,,,,,,,,,1.0,1222344.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2025-2026/248544,18002,2025-2026,248544,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Lighting of public spaces,,,,,,,,,1.0,1909527.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2025-2026/256738,18002,2025-2026,256738,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,842528.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2026-2027/274759,18002,2026-2027,274759,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Lighting of public spaces,,,,,,,,,1.0,149826.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2026-2027/274760,18002,2026-2027,274760,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Lighting of public spaces,,,,,,,,,1.0,149845.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2026-2027/274772,18002,2026-2027,274772,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Lighting of public spaces,,,,,,,,,1.0,149826.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18002/2026-2027/274773,18002,2026-2027,274773,C.M.RAMESH,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,Lighting of public spaces,,,,,,,,,1.0,149845.0,0.0,0.0,1.0,202531656.11,40567400.0,0,0,0,1
MP18003/2024-2025/157509,18003,2024-2025,157509,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,2303986.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2024-2025/157527,18003,2024-2025,157527,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of bus-sheds or bus-stops,,,,,,,,,1.0,499613.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/221576,18003,2025-2026,221576,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,2462396.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223836,18003,2025-2026,223836,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,408727.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223837,18003,2025-2026,223837,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Providing supply pipelines for drinking water,,,,,,,,,1.0,499058.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223847,18003,2025-2026,223847,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Purchase of hospital equipment,,,,,,,,,1.0,4515226.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223856,18003,2025-2026,223856,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Providing supply pipelines for drinking water,,,,,,,,,1.0,499857.0,1.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223864,18003,2025-2026,223864,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,658450.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223865,18003,2025-2026,223865,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,313860.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/223871,18003,2025-2026,223871,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of rooms and halls in school and colleges,,,,,,,,,1.0,399605.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/229777,18003,2025-2026,229777,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,498019.0,0.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18003/2025-2026/229779,18003,2025-2026,229779,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,Construction of community centers and community halls,,,,,,,,,1.0,511985.0,1.0,0.0,1.0,201899064.11,40567400.0,0,0,0,1
MP18004/2024-2025/152096,18004,2024-2025,152096,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),Normal/Others,purchase of street lights,,,,,,2025-02-05,1394400.0,,,,,,149458905.11,,0,0,1,0
MP18004/2024-2025/152141,18004,2024-2025,152141,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),Normal/Others,purchase of street lights,,,,,,2025-02-05,1394400.0,,,,,,149458905.11,,0,0,1,0
MP18004/2024-2025/152145,18004,2024-2025,152145,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),Normal/Others,purchase of street lights,,,,,,2025-02-05,1394400.0,,,,,,149458905.11,,0,0,1,0
MP18004/2024-2025/157507,18004,2024-2025,157507,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),Normal/Others,purchase of street lights,,,,,,2025-02-04,1394400.0,,,,,,149458905.11,,0,0,1,0
MP18004/2024-2025/157508,18004,2024-2025,157508,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),Normal/Others,purchase of street lights,,,,,,2025-02-04,1394400.0,,,,,,149458905.11,,0,0,1,0
MP18004/2025-2026/197236,18004,2025-2026,197236,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,148319.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/197240,18004,2025-2026,197240,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,271619.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/197241,18004,2025-2026,197241,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,500000.0,1.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/197282,18004,2025-2026,197282,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,274831.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/197624,18004,2025-2026,197624,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,95824.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/199337,18004,2025-2026,199337,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,97916.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/199338,18004,2025-2026,199338,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,97219.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
MP18004/2025-2026/199339,18004,2025-2026,199339,Gumma Thanuja Rani,Andhra Pradesh,Andhra Pradesh,ARAKU(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,96452.0,0.0,0.0,1.0,149458905.11,40567400.0,0,0,0,1
