split,kind,anchor_text,other_text,label
train,hard_negative,MANBODH KUMAR PAL S/O JOKHU RAM PAL K GHAR 01 NAG SOLAR LIGHT,KAMLESH YADAV S\O DASRATH YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Ram Babu S/o Pyare Lal Ke Ghar ke samane Handpump,Virendra Yadav S/o Rajendra Shrivastav Ke Ghar ke samane Handpump,0
train,positive,Providing of LED Street Lights in  turkaguda (V),Providing of LED Street Lights in Thallapalliguda (V),1
train,positive,PONDI BUS STAND KE PAS,KUBRI BUS STAND KE PAS,1
train,hard_negative,"1- PREM CHANDRA SAROJ S\O VANSH RAJ SAROJ, 2- KAMLESH YADAV S\O NARAYAN YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- RAKESH YADAV S\O RAJ BAHADUR YADAV, 2- YASH KUMAR YADUWANSI S\O PANCHAM RAJ YADAV K GHAR KUL 02 NAG SOLAR LIGHT",0
train,easy_negative,Construction  of Community halls at Village Gunachaur,High must light,0
train,hard_negative,RADHESHYAM YADAV S\O LAL JI YADAV VILL BHATWA CHAK RAMPUR NADDI K GHAR 01 NAG SOLAR LIGHT,RAM SAGAR YADAV S\O DANGAR YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Renovation and Repairing of Community Hall near Khanka and Foringapara,Construction of Community Hall for Shakti CLF,0
train,easy_negative,Providing of LED Street Lights in  turkaguda (V),Chandra Shekhar S/o Arun Ke Ghar ke samane Handpump,0
train,easy_negative,Kochadhaman Parkhand Antargart Bagalbari Panchayat ke Chakandra Chowk me  (12M) High Mast Light,Cc Road Gram Dumardeeh Gram Panchayat Ghoghre,0
train,hard_negative,Rajni Son of Panna Lal Pasi Add.-Panch Mahuwa Bihar ke Ghar ke samne hundpump,Nanhe lal Saroj Son of  mahrani Add.- Raiyapur moni ka purwa  ke Ghar ke samne hundpump,0
train,hard_negative,VINOD KUMAR YADAV S\O SABHAJEET YADAV K GHAR 01 NAG SOLAR LIGHT,POPAT SINGH S\O SHIV DHARI SINGH K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,"Construction of Interlocking Road In Gram Panchayat Muhammadpur, From Pawan Yadav House to Hawaldar Yadav House – 150 mtr Revised Letter Attached","Construction of Interlocking Road In Gram Panchayat Dehma Gadar, From Dehma Gadar link Road to Vijay Shankar Tiwari House through Sadal Pandey House – 150 mtr Revised Letter Attached",0
train,easy_negative,books suplly at various schools of khandwa district,BATTU GARH BHITWA LONI ME RAM LAUT KE KHET SE SABHAJEET KE GHAR HOTE HUE KALI CHAURA TAK MITTI AND KHADANJA KARYA DURI 300M,0
train,hard_negative,RAM SAGAR YADAV S\O DANGAR YADAV K GHAR 01 NAG SOLAR LIGHT,SURESH CHAND YADAV S\O RAJ NARAYAN YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,????? ??? ?????? ?? ????? ?????? ???????? ????? ?? ???? ????? ????? ??? ????? ???? ?? ?????? ?? ???? ???? ?? ?? ?? ?????????? ?????,"06 nos. Solar Light 7m near : 1)Tapan Shop 2) Udayan K.G. School 3) Mini playground 4) H/O Satyam 5) beside Masjid 6) Suriya Khamariya  house  under Raghunathpur Hijuli No-II GP, Ranaghat -II Block Development",0
train,easy_negative,Pavar Block work at Main Bazar in Village Pratappur,Purchase of mobile GI water tanker for village Jiwani,0
train,easy_negative,"Pending works at Z.P.H.S. Bangareddipalle Village, Diguvamasapalle G.P., Chittoor Rural Mandal.",Gram Panchayat Basiya Bhoti ke gram Berkhedi Bhoti me hanuman mandir se school ki or C.C. road nirman karya hetu.,0
train,hard_negative,Construction of Community hall at Masur (Brahmpuri) adjacent to Savata Mali Mandir,Construction of Community Centre adjacent to Narsinha Mandir.,0
train,hard_negative,AMAR BAHADUR YADAV S\O RAGHU NATH YADAV K GHAR 01 NAG SOLAR LIGHT,Ramchaitra Patel s/o Rajpat Patel 1 nag Solar Lite,0
train,hard_negative,HIMANCHAL GAUD S\O DUKHRAN GAUD K GHAR 01 NAG SOLAR LIGHT,GURU DAYAL MAURYA S\O RAM DAWAR MAURYA K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,Shiv Prasad Baba S/ Ram Dayal Ke Ghar ke Samne Handpump,Vinod Singh S/o Chhedi Lal Ke Ghar ke Samne Handpump,0
train,positive,GI WATER TENKER WITH FIRE FIGHTER 900*16 TYRE INCLUDE,GI WATER TENKER WITH FIRE FIGHTER 900*16 TYRE INCLUDE,1
train,positive,Ladaniya block ke antargat gajhara gram sthith durga mata mandir bhraman tol ke najdik high mask electric light ka kray evam adhisthapan karya. (Attached Takniki Vishistiyan ke Anurup),khajouli block ke antargat sukki pul ke najdik high mask electric light ka kray evam adhisthapan karya. (Attached Takniki Vishistiyan ke Anurup),1
train,hard_negative,Ramesh Chandra S/o Ram Saran Ke Ghar ke Samne Handpump,Nasim Ahamad S/o Panchm Mali Ke Ghar ke Samne Handpump,0
train,positive,KAMACHH BUS STAND KE PAS,BOKARO BUS STAND KE PAS,1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,DAYA SHANKAR YADAV S\O DEV RAJ YADAV K GHAR 01 NAG SOLAR LIGHT,MAN SUKHA YADAV S\O NAMWAR YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,easy_negative,"Construction of Platform at Village-Chirudih (Mahuadih) under Rahe Block, Ranchi.","HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE CHITAWAR, VALMIKI BASTI)",0
train,hard_negative,Ankit Kumar S/o Rajendra Prasad Ke Ghar ke samane Handpump,"Santosh Kumar S/o Dharam Narayan, Khandevera ke ghar ke samne handpump",0
train,hard_negative,Dr Karan Singh Yadav S/o Babu Singh ke Ghar ke samne Handpump,Shri Bhup Pal S/o Shri Babu Lal Address Bhairopur Dorma Ke Ghar ke Samne Handpump,0
train,hard_negative,VIJAY KUMAR YADAV S\O LALCHAND YADAV K GHAR 01 NAG SOLAR LIGHT,AMIT SINGH S\O RAKESH SINGH K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1
train,hard_negative,TEJ BAHADUR PATEL S\O PARAS NATH PATEL K GHAR 01 NAG SOLAR LIGHT,TASLIM ARIF S\O JIYA UL HAQ K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Mohd Hasin S/o Mohd Hasib Ke Ghar ke samane Handpump,Smt Vimala Devi W/o Moti Lal ke ghar ke samne handpump,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,Rajesh Yadav S/o Indra Lal ke Ghar ke samane Handpump,Ramswroop S/o Bhaggi ke Ghar ke samne Handpump,0
train,easy_negative,Transformer and power line to be installed work in North Rampuri lucky vihar,Badshah Kuli Kabrstan ke Pass High mast Light,0
train,positive,installation of solar street light near laxman mahto house nawadih in tangtona.,installation of solar street light near ramsundar mahto house chugnu in baridari.,1
train,hard_negative,TAUFIQ AHAMAD S\O SUVRAATI  K GHAR 01  NAG SOLAR LIGHT,IMRAN MANSOORI CHHOTE S\O ALI ANWAR K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,Completion of Padha Community Centre at Lanjiberna,Concreating of Ezhukambi -Nadusserippady road in Idukki -Kanjikkuzhy Grama Panchayathu in Idukki Block,0
train,easy_negative,Book's purchase for Student's improve knowledge and mental development.,PURCHASE OF BOOKS IN SCHOOL LIBRARY,0
train,hard_negative,1.High mast Light  Shankar jee ke mandir ke pass.,1High Mast Light Panwari Tigaila,0
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,positive,books suplly at various schools of khandwa district,books suplly at various schools of khandwa district,1
train,hard_negative,RAJ KUMAR YADAV S\O NAKSHATRA BALI YADAV K GHAR 01 NAG SOLAR LIGHT,TAUFIQ AHAMAD S\O SUVRAATI  K GHAR 01  NAG SOLAR LIGHT,0
train,positive,13.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RUGDI SAID ME MANIRAM CHOK  KE PASS HIGH MAST LIGHT),41.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MATORA MAN ME MADARSE KE PASS HIGH MAST LIGHT),1
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,"1- MANOJ MAURYA S\O AMRIT LAL MAURYA, 2- JAY SINGH YADAV S\O MAHENDRA KUMAR YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- RAKESH YADAV S\O RAJ BAHADUR YADAV, 2- YASH KUMAR YADUWANSI S\O PANCHAM RAJ YADAV K GHAR KUL 02 NAG SOLAR LIGHT",0
train,hard_negative,Rajni Son of Panna Lal Pasi Add.-Panch Mahuwa Bihar ke Ghar ke samne hundpump,R N Saraoj Son of Late Vijay Add.- Taajuudeenpur Kunda ke Ghar ke samne hundpump,0
train,positive,installation of solar street light near budhwatand bajrangbali mandir in sadmakalan,installation of solar street light near tenu chowk bajrang bali mandir in sadma kalan.,1
train,easy_negative,Providing of LED Street Lights in Nanaknagar (V),AMIT PRAJAPATI S\O SAHATOO PRAJAPATI K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Ambedkar Nagar Ajeetmal Men bauddh Park ke Pass high mast Light,Block Ajeetmal Vill Tadva Biku Dharmdhari baba ke Sthan ke Pass High Mst Light,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1
train,easy_negative,"Erection of High Mast light at Kandenakunta 2 No. and Thungur Ward No.10 1 No at Kandenakunta, Thungur and ward no.10, Beerpur (M)",Installation of a semi-high mast light with six LEDs at a public place in village Gadakheda of Farrukhabad assembly of my parliamentary constituency Farrukhabad in consultation with Shri Surendra Rajput. mobile number 9455142605. (Executing Agency UPSIC Muradabad),0
train,positive,Providing of led street lights in Gundrepally village,Providing of LED Street Lights in Dadpalle (V),1
train,hard_negative,Ambar Lal Saroj S/o Bhagai Lal Ke Ghar ke Samne Handpump,Guddu Nishad S/o Chandrika Prasad Address MAhmatpur kokhraj Ke Ghar ke Samne Handpump,0
train,positive,Purchase of mobile water tanker for village Kawdiya,Purchase of mobile water tanker for village Tirmundi(Gouty),1
train,hard_negative,CHANDREH BUS STAND KE PAS,MARSARHA BUS STAND KE PAS,0
train,easy_negative,C/o Link road from NH-15 to Lathao in Namsai District,BAISI PRAKHAND ANTARGART MALHARIA PANCHAYAT KE SAKARBALIYA HAAT ME (12 METER) HIGH MAST LIGHT,0
train,easy_negative,AT Nanaura Community Hall near Kath tree block Keoti darbhanga,Drilling of new borewell to Scheme source near SC colony at Padidempadu,0
train,hard_negative,VIJAY PATEL S\O RAJ NATH PATEL K GHAR 01 NAG SOLAR LIGHT,JAHANGIR S\O MOHD UMAR K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,positive,AMOUR PRAKHAND ANTARGART GEANDOBH PANCHAYAT KE GYANDOP CHOWK ME (12 METER) HIGH MAST LIGHT,BAISA PRAKHAND ANTARGART RAIBER PANCHAYAT KE BAISA CHOWK ME (12 METER) HIGH MAST LIGHT,1
train,hard_negative,Satam Mishra S/o Avinash Mishra ke Ghar ke samne Handpump,Guddu Nishad S/o Chandrika Prasad Address MAhmatpur kokhraj Ke Ghar ke Samne Handpump,0
train,easy_negative,Construction of drain with cover slap from H/O Hanif Sk to H/O Akbar Sk at Ramrampur within Ward No.1 (60 mtr),Installtion of RO System at Govt. High School Mishri Wala ( Capacity 500 Ltrs),0
train,positive,JHAGARAHA BUS STAND KE PAS,GOTARA BUS STAND KE PAS,1
train,hard_negative,KAMACHH BUS STAND KE PAS,GUJRED BUS STAND KE PAS,0
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,Lakdu Pasi S/o Shyam Lal Address Gaurahar Dhamawan ke Ghar ke samne Handpump,Aahiya S/o Kaira Address Saidabad ke Ghar ke samne Handpump,0
train,hard_negative,NAND LAL YADAV S\O VANSH RAJ YADAV K GHAR 01 NAG SOLAR LIGHT,RAMPUR DHANUHAN IRFAN AHAMAD S\O JAMEEL AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,hard_negative,charkhari me gorhari road par stainless steel (febricated) yatri shed,mataundh me gaurihar tigela ke pass stainless steel (fabricated) yatri shed,0
train,positive,L.No. 179 Dt 07.10.24 Nagar Parishad Betul me,L.No. 179 Dt 07.10.24 Nagar Parishad Chicholi me,1
train,hard_negative,SHYAM BABU YADAV S/O BABURAM YADAV K GHAR 01 NAG SOLAR LIGHT,MUNNA LAL YADAV S\O RAM LAUTAN YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1
train,hard_negative,Construction of BNRGSK Step at Hreichhuk,Construction of Waiting Shed at Iana,0
train,hard_negative,"ASHU VISWAKARMA S\O MOOL CHAND VISWAKARMA, 2- BHAWAN SAROJ S\O RAVI SHANKAR SAROJ K GHAR KUL 02 NAG SOLAR LIGHT","1- DIWAKAR MAURYA S\O VIPAT RAM MAURYA, 2- SURESH SAROJ S\O FOOLCHAND SAROJ K GHAR KUL 02 NAG SOLAR LIGHT",0
train,hard_negative,Virendra Pasi S/o Hari Pasi ke Ghar ke samne Handpump,Girish Pasi S/o Ram Badhaur Ke Ghar ke Samne Handpump,0
train,hard_negative,Indro Lal Pal S/o Shiv Bhajan ke Ghar ke samne Handpump,Sudheer Saroj S/o Ghunna Lal ke Ghar ke samne Handpump,0
train,hard_negative,"Construction of bus-sheds or bus-stops Mayaganahalli Circle (Ketohalli Road side), Mayaganahalli Grama Panchayath, Ramanagara District, Karnataka","Construction of bus-sheds or bus-stops at Kurubarahalli (Pete), Bilagumba Grama Panchayath, Kasaba Hobli, Ramanagara Taluk and District, Karnataka",0
train,hard_negative,Dibiyapur Jua Mandir Nadi Ke Pass High mast light,Dibiyapur Fakkadpur fafund dehat Ambedakar Park ke Pass High Mast light,0
train,positive,BAHADURGANJ PRAKHAND ANTARGART CHANDWAR PANCHAYAT KE BANGALI CHOWK ME (12METER) HIGH MAST LIGHT.,THAKURGANJ PRAKHAND ANTARGART DALLEGAON PANCHAYAT KE PATAMARI CHOWK ME (12METER) HIGH MAST LIGHT.,1
train,easy_negative,gram hallor gaytri mandir ke samip me shed nirman karya,"IMPROVEMENT OF PASSAGE BY LAYING PAVER BLOCK AND OTHER ANCILLARY CIVIL WORKS AT 9, BAKUL TALA LANE AND ITS SURROUNDING AREAS IN WARD 67.",0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,positive,installation of solar street light near patwa basti durga mandap in hazari panchayat.,installation of solar street light near bajrang bali mandir rajak tola in darid panchayat.,1
train,hard_negative,JILA JEET YADAV S\O JEBODH YADAV K GHAR 01 NAG SOLAR LIGHT,RAMESH PAL S\O DEV SHARAN PAL K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,RAMESH KUMAR YADAV S/O INDRAJEET YADAV K GHAR PAR 01 NAG SOLAR LITE,BRIJESH KANNOJIYA S\O PYARE LAL KANNOJIYA K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1
train,hard_negative,Ram Lakhan jaisawal Son of Badri Prasad Add.- Kusuwapur Kalakakar ke Ghar ke samne hundpump,Chote Lal Son of Dayadeen Add.- Surssapur ke Ghar ke samne hundpump,0
train,positive,Providing of LED Street Lights in Mohamadapur village,Providing of LED Street Lights in Asmatpur (V),1
train,hard_negative,Construction of PCC Flooring at Tinghmun,Construction of Urinal Shed at Meisatla,0
train,easy_negative,Installation 2 no of highmast street light under  bara saota gp.Executing Agency will be EO NANOOR PANCHAYAT SAMITY.,"Purchase of  Equipment and furniture/accessories for setting up Laboratories as per enclosed list in following schools/institutions: 1 UCHCH MADHYAMIK VIDYALAY , KAROR DIGHLI",0
train,positive,DEMHA BUS STAND KE PAS,KUSMI BUS STAND KE PAS,1
train,positive,16 miter unchai wale L.E.D. (150*8) high mask light rajani chauk aek adad adhisthapit karne ki anusansha ki jati hai,16 miter unchai wale L.E.D. (150*8) high mask light basantpur chintamani panchayat ke karmanchak durga sthan ke nikat aek adad adhisthapit karne ki anusansha ki jati hai,1
train,hard_negative,GULAB S\O KANHAIYA LAL K GHAR 01 NAG SOLAR LIGHT,ASHOK SAROJ S\O BULLUR K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,ANIL KUMAR YADAV S\O GHANSHYAMPUR K GHAR 01 NAG SOLAR LIGHT,RAJENDRA PRASAD YADAV S\O SOBH NATH YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Jubair Ahamad S/o Mohad Ahamad Ke Ghar ke samane Handpump,"Rajeshwar Yadav S/o Bachan Singh, Madhuki ke ghar ke samne handpump",0
train,easy_negative,Chintamanipur me Mandir ke pas Sadak par,HIGH MASK LIGHT,0
train,positive,DAMAK BUS STAND KE PAS,KUBRI BUS STAND KE PAS,1
train,positive,Installation of Semi High Mast Lights at different places as per attached recommendation letter,Installation of Semi High Mast Lights at different places as per attached recommendation letter,1
train,positive,L.No. 181 Betul Dt. 07.10.2024 Gram Panchayat Goulkheda ke Gram Goulkheda me Water Tenkar,L.No. 181 Betul Dt. 07.10.2024 Gram Panchayat Semlya ke Gram Semlya me Water Tenkar,1
train,positive,Providing of LED Street Lights in  turkaguda (V),Providing of LED Street Lights in Kagazghat (V),1
train,hard_negative,AJEET YADAV S\O RAM HEET YADAV K GHAR 01 NAG SOLAR LIGHT,VIJAY PATEL S\O RAJ NATH PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,"Chandrveer S/o Sitaram, DDR Chauraha Ke Ghar ke Samne Handpump",Ram Bahadur Yadav S/o Man Singh Address Hakimpur Anetha Ke Ghar ke Samne Handpump,0
train,easy_negative,construction of mask light near mansa mandir of dudhpaniya village of madhyagopali panchayat.,"Installation of Solar LED Street Light with Pole (Pole- 6mtr, 18Watt, Battery- 12.8V, 24 AH Lithium Ferro Battery, Module- 75Wp Solar Panel) Total Nos. 31 Nos. x 38000/- Each",0
train,positive,RAM ADHAR YADAV S\O RAM NATH YADAV K GHAR 01 NAG SOLAR LIGHT,VIJAY DHARI YADAV S\O FULLAR YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,positive,installation of solar street light near shiv mandir tirla in baridari.,installation of solar street light near kaali mandir in patki,1
train,positive,MADWAS BUS STAND KE PAS,AMARPUR BUS STAND KE PAS,1
train,hard_negative,"1- DIWAKAR MAURYA S\O VIPAT RAM MAURYA, 2- SURESH SAROJ S\O FOOLCHAND SAROJ K GHAR KUL 02 NAG SOLAR LIGHT","1- SHASHI SHANKAR MAURYA S\O BASANT LAL MAURYA, 2- HAWAL DAR YADAV S\O SARJOO YADAV K GHAR KUL 02 NAG SOLAR LIGHT",0
train,positive,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,positive,MAJHIGAWAN BUS STAND KE PAS,SHIKRA BUS STAND KE PAS,1
train,positive,51.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADDO BAIR (MOHRA) ME BAIRKHA KUEIN KE PASS  HIGH MAST LIGHT),78.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE JALPUR ME MAIN CHORAHE PAR  HIGH MAST LIGHT),1
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,positive,gram panchayat Rasin me tirahe ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Lamiyari me chandrika devi ke sthan ke paas sarwjanik sthan par high mast light sthapna karya,1
train,hard_negative,AMAR BAHADUR YADAV S\O RAGHU NATH YADAV K GHAR 01 NAG SOLAR LIGHT,RAMESH KUMAR PATEL S\O SUDHAKAR PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,"Construction of bus-sheds or bus-stops at Basavanahalli Gate, Somedyapanahalli Grama Panchayath, Kanakapura Taluk, Ramanagara District, Karnataka","Construction of Road Near Kere Kodi at Survey No.151, of Achalu  Village, Kanakapura Taluk, Ramanagara District, Karnataka State.",0
train,positive,25.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHAHABPURA ME MASZID KE PASS HIGH MAST LIGHT),88.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE AKBARABAD ME MADARSE KE PASS  HIGH MAST LIGHT),1
train,positive,Cc tv camera,Cc tv camera,1
train,hard_negative,Narendra Dubye S/o Late Awdesh Dubye ke Ghar ke samne Handpump,Gaya Prasad S/o Rsamdeen Ke Ghar ke Samne Handpump,0
